address,amount_idm,amount_wei,tier,note
0xb48cd14c97c8ea6db96de177630b7ffd83b1b2e3,100941.44441758,100941444417580000000000,tge_full,transfer terverifikasi
0x2a927dab10d253288d00073152547df7231bbb75,100941.17277426,100941172774260000000000,tge_full,transfer terverifikasi
0xe8cd5d45f2129d7661cda0458f6d0deb56d50c3c,100691.28499219,100691284992190000000000,tge_full,transfer terverifikasi
0x6cbbe144ee39a56b084f6f53f925a863ce44794e,100163.42806952,100163428069520000000000,tge_full,transfer terverifikasi
0xd006afe1910d590eed4d92b1614a2cdd303c7f74,99169.55420099,99169554200990000000000,tge_full,transfer terverifikasi
0x2353a65c42588800599604b7dd055851ad3314c5,99165.19842570,99165198425700000000000,tge_full,transfer terverifikasi
0x502fba4e89601376fd2de2cc9f964b89b2e046d8,97300.29178446,97300291784460000000000,tge_full,transfer terverifikasi
0x105d2b0e40e1c348c00cda76d5190d656e9fc7be,96460.71503745,96460715037450000000000,tge_full,transfer terverifikasi
0x87cd7c9e76621011a51d5581e84dfb026c30afa9,93417.72005734,93417720057340000000000,tge_full,transfer terverifikasi
0x9f9fe183b00a9b50589c98d0a13e1e84eec308fe,92277.68180713,92277681807130000000000,tge_full,transfer terverifikasi
0x054cb448261d0630962bd6ec767c3567203055a2,91433.86284084,91433862840840000000000,tge_full,transfer terverifikasi
0x6e38b36242cdda48a0fcad5ed53c1e8dd7f7abfb,90150.80175914,90150801759140000000000,tge_full,transfer terverifikasi
0xf8bb169886a812fcfed6ea3143a05d81b529d8f0,90150.18038700,90150180387000000000000,tge_full,transfer terverifikasi
0x2e99e7641efa491fe71852a9227115559afcda68,89464.31203855,89464312038550000000000,tge_full,transfer terverifikasi
0x74dbe05d344db3af927f507bcfe442890b0fe1c6,83521.14061493,83521140614930000000000,tge_full,transfer terverifikasi
0xa990b4c4e4312c652a305488d3aa0a6df72f0329,83102.28946401,83102289464010000000000,tge_full,transfer terverifikasi
0x21395aae744a05f75c0c3aa68cf83b845a6379ae,82186.13236703,82186132367030000000000,tge_full,transfer terverifikasi
0x1f99870403f6eda94d21949f4403ccb556115167,81510.55493511,81510554935110000000000,tge_full,transfer terverifikasi
0x8a3ad0b7bafa9f8beb85fdba1257883e465a12c1,80164.20536454,80164205364540000000000,tge_full,transfer terverifikasi
0x6a94f2262b2f1a9c6b19dad168e4541facc0703b,78462.00000000,78462000000000000000000,tge_full,transfer terverifikasi
0x5fd139e955570de323af55825886fb5db8f1fdbb,77553.40177217,77553401772170000000000,tge_full,transfer terverifikasi
0x8f5145d9901ce019d150119b3229a10d8f58703b,77412.35503690,77412355036900000000000,tge_full,transfer terverifikasi
0x1d139cde33077702974ccc7828b2999f027b1613,77374.49264683,77374492646830000000000,tge_full,transfer terverifikasi
0x7f20435a7211a291b7ebd18a8dd08b1638c45774,76835.13353614,76835133536140000000000,tge_full,transfer terverifikasi
0x3a272b68a86d89008555a697b749ac369b5b9679,76639.00000000,76639000000000000000000,tge_full,transfer terverifikasi
0x5088875cb47c227dc3381e48b2619053ca676c90,76245.34778458,76245347784580000000000,tge_full,transfer terverifikasi
0xa929aabd5fc70773d708698108d9da85cf36b521,73155.56538777,73155565387770000000000,tge_full,transfer terverifikasi
0x9f49190664e2b7db22efcdc7e85951b75b87c954,70501.02198773,70501021987730000000000,tge_full,transfer terverifikasi
0x0fc1e9e72489fa0db4acd30d89da299409195528,70372.22932463,70372229324630000000000,tge_full,transfer terverifikasi
0xa639400654f7746c76984c18c3681d88163aa7ca,70271.18207557,70271182075570000000000,tge_full,transfer terverifikasi
0x586a86d3e5d10af2588f67b1e7d704dd10e101d3,69205.91229003,69205912290030000000000,tge_full,transfer terverifikasi
0x55a98d550f6d0d791ce9368279f20bc0e2f83eec,68166.07459958,68166074599580000000000,tge_full,transfer terverifikasi
0xa91b1d25965058e223fa4951d30d0af3a92afb49,67742.62568814,67742625688140000000000,tge_full,transfer terverifikasi
0x57ca4c4330eca6874855f4b94a2b778d54b1d615,66112.12280554,66112122805540000000000,tge_full,transfer terverifikasi
0xd64ad56dd2ccf8b8fd7697866e771ae711f87c6d,62952.83300679,62952833006790000000000,tge_full,transfer terverifikasi
0x099a9cd38ef914c357342f88467bb5907b12e212,62387.60749094,62387607490940000000000,tge_full,transfer terverifikasi
0x7f04304f83db890fec4d38bf8111c84329a04326,61872.56628526,61872566285260000000000,tge_full,transfer terverifikasi
0xc106e979ac770e57b4c9c6689efbf01aa54f632d,60583.79064046,60583790640460000000000,tge_full,transfer terverifikasi
0x5bbf3556c52d7ae3aaebccaeaafa97520d5d22dd,59237.64324062,59237643240620000000000,tge_full,transfer terverifikasi
0x6ef4df5eee9e25adf91229a4cca4bcc8e4160aec,58105.64153696,58105641536960000000000,tge_full,transfer terverifikasi
0xec4363b9dee3db5abc824badfbec4b89f28cf577,57756.86380865,57756863808650000000000,tge_full,transfer terverifikasi
0xabfa552274819182fabd6450b11ee930b775114c,57695.92251422,57695922514220000000000,tge_full,transfer terverifikasi
0x8387adcfd8cf0a20b0d52023a054a76f4c7a02b0,57447.28511170,57447285111700000000000,tge_full,transfer terverifikasi
0xaf3b7eaac766c71246622c31494f9a506aeadbb1,56844.16461980,56844164619800000000000,tge_full,transfer terverifikasi
0x700354553eb6ae417016295224bc71c52971174d,55893.49709067,55893497090670000000000,tge_full,transfer terverifikasi
0x5b484f5286655e7c2a9e091e290b6d5670d00149,55892.92493565,55892924935650000000000,tge_full,transfer terverifikasi
0xdcaced8ee1f1d5f294661e58068346771409219a,55008.58224110,55008582241100000000000,tge_full,transfer terverifikasi
0xe4c2307ea1c561ef4ec79ab58bf6c316debd2e81,54839.24411176,54839244111760000000000,tge_full,transfer terverifikasi
0x941f4d03c8efa2c7c610a643757ef683f4bcee43,54830.77395054,54830773950540000000000,tge_full,transfer terverifikasi
0xfe11af30a2aba5fdccd1abac67fed6f296e9f97b,54756.70005582,54756700055820000000000,tge_full,transfer terverifikasi
0xe114a67c795df285266eb00356df885b12be9ddc,54683.74099492,54683740994920000000000,tge_full,transfer terverifikasi
0xe151addbe49ed7221d9ca7638da401928faaaac0,54510.80182769,54510801827690000000000,tge_full,transfer terverifikasi
0x711c7f3c1edfbadd3bf251e9b8ef910e0ba6210f,54460.57984946,54460579849460000000000,tge_full,transfer terverifikasi
0xeb2a34346ba20ea5d05fe274a3b35c11e01f4537,54457.48266739,54457482667390000000000,tge_full,transfer terverifikasi
0x6ace7c280460471e0f56aad6975d462bb4560be0,54329.65921502,54329659215020000000000,tge_full,transfer terverifikasi
0x0a904be0040a47496761c351f29c650559e22fdc,54094.82337240,54094823372400000000000,tge_full,transfer terverifikasi
0x472ad78bf0a9441b8aff22fa7514d9b929e14925,54093.22339405,54093223394050000000000,tge_full,transfer terverifikasi
0x5e59f6cad42ae01400ec5a9acde522b1a51b6b04,54090.12058175,54090120581750000000000,tge_full,transfer terverifikasi
0xfe7d6b8cb7ab3574cf19893a1fadcd1acc273c95,53680.88407195,53680884071950000000000,tge_full,transfer terverifikasi
0x32148c91df32ef982f1cc41d4e20d9421cd71f89,53664.44997173,53664449971730000000000,tge_full,transfer terverifikasi
0x49cf1fb543b02de18ead839b5721b380c11828fb,53660.61360032,53660613600320000000000,tge_full,transfer terverifikasi
0x261c8d8f715dc662f5bc22904af6b85b8ece4e00,53547.10670498,53547106704980000000000,tge_full,transfer terverifikasi
0x48015b686fafcacafd59e748e3b2f17f29b11b1b,53187.58361562,53187583615620000000000,tge_full,transfer terverifikasi
0xd0ec0a8569cbe0366cf527d778c383579aae2402,52979.52139884,52979521398840000000000,tge_full,transfer terverifikasi
0x590ab073d261fa8ab0c7907d084a298b8d97b827,52973.89746467,52973897464670000000000,tge_full,transfer terverifikasi
0xb0e0935095b1f2cecd29b38dee593d3097da46c6,52899.95596733,52899955967330000000000,tge_full,transfer terverifikasi
0x20dfaf77797406b40a377198d3e5ff7773356834,52899.16026111,52899160261110000000000,tge_full,transfer terverifikasi
0x02e078eee82501bb6471a8740d0a18a0567e3e27,52892.77830248,52892778302480000000000,tge_full,transfer terverifikasi
0x05c266865c410409222eea4a7c94738cb9a31652,52543.05380667,52543053806670000000000,tge_full,transfer terverifikasi
0x186cbc20ee31feb831521a86b066961fcb498523,52510.99854906,52510998549060000000000,tge_full,transfer terverifikasi
0xd9c81980a7a03c8dad7931febb275dac4e756808,52337.16376213,52337163762130000000000,tge_full,transfer terverifikasi
0x2a6bf7e21220085362ba2a8765299e096379e4b8,52290.11594758,52290115947580000000000,tge_full,transfer terverifikasi
0x382a93910d91900aba0f104b091439d42f54f06c,52275.41991317,52275419913170000000000,tge_full,transfer terverifikasi
0xf21f32d2ee69c6275137c5582b032c43f9d8e58d,52208.14359861,52208143598610000000000,tge_full,transfer terverifikasi
0x76f0f2fd13030960441411a3ac5ed37ff1d2a492,52129.64722174,52129647221740000000000,tge_full,transfer terverifikasi
0xd7328e9e6b986407cf588614369ac1c37d4ee194,52089.77067575,52089770675750000000000,tge_full,transfer terverifikasi
0x70147ac0b3978c2b77a2b000ab6d85c4d0a03553,52046.53010137,52046530101370000000000,tge_full,transfer terverifikasi
0x1079e4526180663adb41086dad712b71bf4fb59e,51945.52035709,51945520357090000000000,tge_full,transfer terverifikasi
0xe046bfbaea8dd0a99e88a81e81a27922f59381aa,51934.51892095,51934518920950000000000,tge_full,transfer terverifikasi
0x6918ffb44f61b1eda6ef77cf7bef831bda0a8508,51914.09274465,51914092744650000000000,tge_full,transfer terverifikasi
0x84574315b9502c7841628aefbcdb2641d7a9531c,51836.36555751,51836365557510000000000,tge_full,transfer terverifikasi
0x00288d38fc5f1293c6deac5211d18f51eebce111,51758.03303641,51758033036410000000000,tge_full,transfer terverifikasi
0xb436a397d35991664f95c516e535948986b172bb,51699.32497934,51699324979340000000000,tge_full,transfer terverifikasi
0x8836b00780c3c1464b8ee12282633ef211718413,51670.63256613,51670632566130000000000,tge_full,transfer terverifikasi
0x8b3741e3472eefe07f3f899147585d19d1979e5d,51632.77443488,51632774434880000000000,tge_full,transfer terverifikasi
0x1435ffa585ba1ebca953c73526d5bc4cd257c438,51577.04828708,51577048287080000000000,tge_full,transfer terverifikasi
0x8b7034cac8ce439dbd471cd81f293ac3e732af7b,51536.74809510,51536748095100000000000,tge_full,salah kirim ke wallet Dverse
0x8997acb0e9fe01c780df3678c7cafab5f9b23755,51388.62576204,51388625762040000000000,tge_full,transfer terverifikasi
0x218ba0781841edc2bdb65fdc062b04be002b9ef7,51388.56222434,51388562224340000000000,tge_full,transfer terverifikasi
0x937ab9db29ad25cad4de3ca0dbc91c5767266a85,51388.56222434,51388562224340000000000,tge_full,transfer terverifikasi
0xb8c2eb2555afbedc76c19b24eef5a18d0d8be540,51386.83017131,51386830171310000000000,tge_full,transfer terverifikasi
0x1f30105b9255f330a1cf481655f0a02e554d7b22,51284.23356313,51284233563130000000000,tge_full,transfer terverifikasi
0x07d24e4ad8fe2406f76312434a91773f7808c091,51201.76579213,51201765792130000000000,tge_full,transfer terverifikasi
0x652238b8bd472b7f3417de5247d6d56781ef71ab,51007.52637509,51007526375090000000000,tge_full,transfer terverifikasi
0xaaff147ab890fad9c5d4aa95996d53487042423f,50907.51014201,50907510142010000000000,tge_full,transfer terverifikasi
0xf62c9b0c1a2cb6aed8002b7d7a9774da0de086a6,50836.00717049,50836007170490000000000,tge_full,transfer terverifikasi
0xd4f26d2ceeddc2a3380196d2efaacd423663e858,50791.41176786,50791411767860000000000,tge_full,transfer terverifikasi
0xb5b2ba2f3589ccdf885c7cb68225890d68054bbc,50784.26613150,50784266131500000000000,tge_full,transfer terverifikasi
0x27790e54cb981b9d04c66e8b0d8bc89228f78a00,50629.73516467,50629735164670000000000,tge_full,transfer terverifikasi
0x636af729f6556bc7d4b3107c59c3d821b8a85320,50625.49631506,50625496315060000000000,tge_full,transfer terverifikasi
0x113d798eef9577e721941213ce4ef20d2700e13b,50600.34902150,50600349021500000000000,tge_full,transfer terverifikasi
0x07ed9a76e7bfbccd8e483ef24ecf703b605275ff,50597.82196770,50597821967700000000000,tge_full,transfer terverifikasi
0xa1379f53764d9d1e80ae52cd0c262be20071382a,50502.06138526,50502061385260000000000,tge_full,transfer terverifikasi
0x0d0fec29b634cf11f3d11fe10c37982c829b2fe7,50500.25841633,50500258416330000000000,tge_full,transfer terverifikasi
0x72a43a43c8232d89f7831efd1b47bad10f899c46,50498.19992027,50498199920270000000000,tge_full,transfer terverifikasi
0xd9cb9108afc413295da0dcd299248b23ae33ea89,50491.79885281,50491798852810000000000,tge_full,transfer terverifikasi
0xdac5d2af3c4311598b9438123008b207527782fc,50491.00000000,50491000000000000000000,tge_full,transfer terverifikasi
0xcd790cf7253da6dc488ca2f611a187b40b7b9261,50488.01925226,50488019252260000000000,tge_full,transfer terverifikasi
0x012eb9e1a3c8fb9946b3699373d9e8a91f8da29e,50487.00850111,50487008501110000000000,tge_full,transfer terverifikasi
0x3bae7550fa6fd7ec341133c9210890ce9f1a3199,50487.00850111,50487008501110000000000,tge_full,transfer terverifikasi
0x33c0aa06bdd9ce96295cf6a624b00ad387e28c21,50487.00850111,50487008501110000000000,tge_full,transfer terverifikasi
0x7be8bdef79e11245b71a4cf4954e5e262e346c27,50486.31850232,50486318502320000000000,tge_full,transfer terverifikasi
0x03d2313d31fdfc69804bd7292b10eb5763ebc6e9,50485.30683497,50485306834970000000000,tge_full,transfer terverifikasi
0xd1968a810fe9a2c67e00245b1cb1a4c1c2e77d15,50483.93219994,50483932199940000000000,tge_full,transfer terverifikasi
0x9abbe97df6fb11ebbe3ead2dbd78634b0284d6c0,50483.13021143,50483130211430000000000,tge_full,transfer terverifikasi
0xd698f9554886450b2dc707801be8e0d5392b9cc1,50482.36774703,50482367747030000000000,tge_full,transfer terverifikasi
0x2ff571aa4c57270f01d979fbe7957391f94794ba,50458.80660430,50458806604300000000000,tge_full,transfer terverifikasi
0xc6ca62fd1042c977a18d30c71f915959ae5528c4,50419.73137465,50419731374650000000000,tge_full,transfer terverifikasi
0x557d42023b0e133802899b7e8916a867eab8cd8c,50415.73205980,50415732059800000000000,tge_full,transfer terverifikasi
0x8efab35359da542d22dc66b91e14ebb1aa79723e,50401.00000000,50401000000000000000000,tge_full,transfer terverifikasi
0x74cee3e57ff1987f2dbcbbdee65d9e67da067bc5,50364.83751931,50364837519310000000000,tge_full,transfer terverifikasi
0x5be92cf6020c7b8439363b58414d7f8df37f1756,50133.01566840,50133015668400000000000,tge_full,transfer terverifikasi
0xa850bff09d901f0c14678fbcf19bcdd02131db2e,50130.00000000,50130000000000000000000,tge_full,transfer terverifikasi
0x0bf701c53289fe86f964e5945756bca5ff5d61e2,50126.45972094,50126459720940000000000,tge_full,transfer terverifikasi
0xfa3b22a883cc19429da4c3c1ad8a1b5e0cd422f8,50116.65187091,50116651870910000000000,tge_full,transfer terverifikasi
0x16a6ba5ba3f2d71d8f7a192529f3a4aa1933d8d3,50094.86058207,50094860582070000000000,tge_full,transfer terverifikasi
0x8e47bf8bf75d944c73de749526bb17aea455bce0,50090.85363433,50090853634330000000000,tge_full,transfer terverifikasi
0x0ee3fe4f92180ed2e246dc57225cf84bb66cfa6e,50083.29028271,50083290282710000000000,tge_full,transfer terverifikasi
0x985d06f77441960598d78c015e101cf9b4d56d93,50082.47044785,50082470447850000000000,tge_full,transfer terverifikasi
0x461e750f83bfc4b6d8c25fb103c2b0321bb3f9a9,50055.93891489,50055938914890000000000,tge_full,transfer terverifikasi
0x472a5145741c4b1d4a7158393144431edd381c57,49869.26185253,49869261852530000000000,tge_full,transfer terverifikasi
0x852b98b274e2b5d055f3c85d25bfd344a4897bd6,49473.07886370,49473078863700000000000,tge_full,transfer terverifikasi
0x8026d9dfe3c5f12a8d8f69611f5f5b3cf833325e,49064.21341725,49064213417250000000000,tge_full,transfer terverifikasi
0x930ffe1365ccc3d316ff6a82f71a227e1eabb74f,48688.49148354,48688491483540000000000,tge_full,transfer terverifikasi
0x42ba241787d9ebe919956260ae4f1cd996e96536,47929.44905759,47929449057590000000000,tge_full,transfer terverifikasi
0x5ed0d898aa448fc23f0bed10389418622ed60362,45670.09393821,45670093938210000000000,tge_full,transfer terverifikasi
0xfc5f388799916dc76a391d20334bfec2a792b1ed,45110.44819949,45110448199490000000000,tge_full,transfer terverifikasi
0x2f0698be4742c1e1934cb19469487e731de080df,44604.56986131,44604569861310000000000,tge_full,transfer terverifikasi
0x5feed313c1cde3ab809f2b6df153f253c24db07a,42365.56686200,42365566862000000000000,tge_full,transfer terverifikasi
0xb2aa9023b472b299ee15df24d5ca0a7b5d994067,41036.04616067,41036046160670000000000,tge_full,transfer terverifikasi
0xbd9cc90c11e01ec7ef60624f860288cf6c2d5d38,35600.12598537,35600125985370000000000,tge_full,transfer terverifikasi
0xa76aa9a3f55d51b3ee09651a34a5aac153f78569,35055.91922489,35055919224890000000000,tge_full,transfer terverifikasi
0x31cbced5a85c4cd82d717de92364173f073b701e,34962.18563245,34962185632450000000000,tge_full,transfer terverifikasi
0x2880958735a87fc076f57e925ebf07d4dce9a17b,34913.75369677,34913753696770000000000,tge_full,transfer terverifikasi
0xceafd9a597d9753f1eb5633f231bb2856031219c,33600.27559164,33600275591640000000000,tge_full,transfer terverifikasi
0x8abe19c4bdbc75e329e6d1cdf767f6408058bb6e,32193.03691364,32193036913640000000000,tge_full,transfer terverifikasi
0x69cc962946e6133047a7fcadd042de6fa5287394,32020.81533910,32020815339100000000000,tge_full,transfer terverifikasi
0x6fef5c363c4801de4e069a2832dba3353e2b876f,31981.08099057,31981080990570000000000,tge_full,transfer terverifikasi
0x009dfaf3e8aba4728b7c3fe9b0e0083a4916d1d9,30913.19945059,30913199450590000000000,tge_full,transfer terverifikasi
0x8d75d11c9e0d3f39aef0ea9e4d555e53ddc089dd,30725.28384532,30725283845320000000000,tge_full,transfer terverifikasi
0xe4975d3a60a585db1e3716293279acd7fded8542,30118.19310092,30118193100920000000000,tge_full,transfer terverifikasi
0xbc3c1bf94871ac1bae6fa431e4334d28bd323d23,28239.56228841,28239562288410000000000,tge_full,transfer terverifikasi
0x581fefa0c7aa4b69c9fd18134289ba94063ca08f,28129.31221138,28129312211380000000000,tge_full,transfer terverifikasi
0x27bd218c868d64ec8e7892332663c19a7b5dbe0b,27872.96021225,27872960212250000000000,tge_full,transfer terverifikasi
0xaab229db7ac37c66aef29b1527637471d965ff32,27584.36515197,27584365151970000000000,tge_full,transfer terverifikasi
0xdf2f4bd5afea1767a375167288fe400df3be3d9a,26793.51632329,26793516323290000000000,tge_full,transfer terverifikasi
0xfedb8094ca29478642618b1e2d6af8939c861af8,26458.06399259,26458063992590000000000,tge_full,transfer terverifikasi
0x11d99e85267ba12f2046c9d016788b9f9e875e0f,25360.37728438,25360377284380000000000,tge_full,transfer terverifikasi
0xf556e28ec674582198b9e08f2f559edce301ef50,25346.99753646,25346997536460000000000,tge_full,transfer terverifikasi
0xdbe387784c679523cecd24fad1a8720e234b6a99,24909.95366891,24909953668910000000000,tge_full,transfer terverifikasi
0x7e71ef73ed4a8b6a748d0229d8d29a4ae67d516c,24543.53714811,24543537148110000000000,tge_full,transfer terverifikasi
0xdd999c45dbcf2b0322f6ba0cb5bd2b3b96d16506,24434.40961489,24434409614890000000000,tge_full,transfer terverifikasi
0xafbc448fe618cbd36856e14a2e86e89c69fd285f,23604.12309960,23604123099600000000000,tge_full,transfer terverifikasi
0xab21f71a8d574ea475f70a6577d25c7a56e02d77,22780.88360326,22780883603260000000000,tge_full,transfer terverifikasi
0x3c7b30a61d45611d4d27c3e00a41e429c9e6e7cd,22721.17912008,22721179120080000000000,tge_full,transfer terverifikasi
0x17f6a43437814a07a937ffcebe49eea7a1de8cfe,22556.73387647,22556733876470000000000,tge_full,transfer terverifikasi
0xe33192d9b5dd78f64d07da795db131cb8f3ab8da,22431.69504159,22431695041590000000000,tge_full,transfer terverifikasi
0x030614b8a937bc52c39a454b330089a69f08ab00,22040.07136977,22040071369770000000000,tge_full,transfer terverifikasi
0xd9b1cd4bf46b7dc21772fb6a1694971349daf84a,21939.32430158,21939324301580000000000,tge_full,transfer terverifikasi
0x9335abc8c9686f4278f28350dffc3365d44cdb74,21618.72312446,21618723124460000000000,tge_full,salah kirim ke wallet Dverse
0x479f6af2bed576fbeb75b700ef6c783354a0fcce,21130.81824362,21130818243620000000000,tge_full,transfer terverifikasi
0x7807c2e95ac4ac251338af6c4149683a60fd5b8b,20663.05898358,20663058983580000000000,tge_full,transfer terverifikasi
0x82f8f49fa25ac403bd3c41de0cd38e6095137953,20273.70610569,20273706105690000000000,tge_full,transfer terverifikasi
0xb5d1f94c1a2c0760478bb70d6c0d1d4d8f64d64c,20153.33950377,20153339503770000000000,tge_full,transfer terverifikasi
0x4ff0b262de65d5966646d3c60f68ea2f07f46c2d,19638.04803610,19638048036100000000000,tge_full,transfer terverifikasi
0xc031b406a375a0754ee0c959686e88b6c75b1b80,19064.84644070,19064846440700000000000,tge_full,transfer terverifikasi
0xfd0681d4838d0f4e6f36df3f69f70ac99316be02,18643.54646458,18643546464580000000000,tge_full,transfer terverifikasi
0xdfac77205e1a0e0e9d8c843761334a94ec27acfc,18197.99423364,18197994233640000000000,tge_full,transfer terverifikasi
0xc56e325d08e0f4844b89e6da33cd3524d0327446,17720.78052326,17720780523260000000000,tge_full,transfer terverifikasi
0x427be4242a2db0bfa58f8bee124bea3548940bbc,17339.31252259,17339312522590000000000,tge_full,transfer terverifikasi
0x650f8265743f50edeb61f3eea950d8ab864a3900,16300.69755396,16300697553960000000000,tge_full,transfer terverifikasi
0x67aff0143a6ff5c9455dad2467c15acc59fa86d2,16104.68765639,16104687656390000000000,tge_full,transfer terverifikasi
0x644fab7e0263a865c7daceb0852041056c5651d6,15684.61643816,15684616438160000000000,tge_full,transfer terverifikasi
0xa836a960603bff29796301ffe69e5e07717f69a1,15506.61097459,15506610974590000000000,tge_full,transfer terverifikasi
0x1a07f2def59545b5a00012de60ac2a1a645c8e55,14764.13214238,14764132142380000000000,tge_full,transfer terverifikasi
0x7f80bb7ff79767f2c3dc4370c72654a229e1d97e,14611.62316359,14611623163590000000000,tge_full,transfer terverifikasi
0x892ef81616124377b5abd6f8fc9362e1c4f4cac2,14552.61828871,14552618288710000000000,tge_full,transfer terverifikasi
0x1e5675db4b4b9022bbf6e14bac8359f91e0d47a8,14423.53364201,14423533642010000000000,tge_full,transfer terverifikasi
0x3b7e34f26321be1ba6409080182406595d35c352,13949.98997020,13949989970200000000000,tge_full,transfer terverifikasi
0x2438d0bed5c46e12be44b88f7e7aa4a3ec10dbe1,13923.29018011,13923290180110000000000,tge_full,transfer terverifikasi
0xe6a5b16e9ba377d2a36baed2c92becb30ea41a07,13357.78598222,13357785982220000000000,tge_full,terlambat beberapa jam
0xe0f62f1ec66e1669ea51a9b4188dad54ae3ea428,13337.12906844,13337129068440000000000,tge_full,transfer terverifikasi
0x1e1217642082c94d40be893eb98e84e61371e318,13190.84628884,13190846288840000000000,tge_full,transfer terverifikasi
0xdcd992bb36a1dd515d06b6b5c431f21f816975a6,12895.76233347,12895762333470000000000,tge_full,transfer terverifikasi
0x9d93692a7cd0022ef33f0b2454a52754ed3c4401,12885.44042398,12885440423980000000000,tge_full,terlambat beberapa jam
0x3364b32f14e9690c618b0820e24e6d6fe692d1b3,12449.45343787,12449453437870000000000,tge_full,transfer terverifikasi
0xb0a48df7681f89833998c68e71c2b78e1d7dbfbf,12400.63312647,12400633126470000000000,tge_full,transfer terverifikasi
0xd5e0bf6d87218ea56709169e93b5f3f778fb8f8e,12256.95929343,12256959293430000000000,tge_full,transfer terverifikasi
0x42bb014c36f8a1fefce337c8b4a27bc220979b64,11674.47578219,11674475782190000000000,tge_full,transfer terverifikasi
0x705f678b38cff507ea3d5502ebe57c416fcf9cae,11283.32643525,11283326435250000000000,tge_full,transfer terverifikasi
0x8197f9be1464a30042304463de1f1a16dcbbbad5,11113.36200984,11113362009840000000000,tge_full,transfer terverifikasi
0xf6f05d1cce30842603ddb9658fb2047c86e1354e,11008.07274131,11008072741310000000000,tge_full,transfer terverifikasi
0x897098d6aed482c931a814c19c38735131c59e76,10763.56198035,10763561980350000000000,tge_full,transfer terverifikasi
0x22b8f831a4af5102f538e4544f65e249fb323dd8,10124.10706708,10124107067080000000000,tge_full,transfer terverifikasi
0xa23525295ff869143a0b3e39fe21b9164bb0bca2,10097.18491352,10097184913520000000000,tge_full,transfer terverifikasi
0x10773c456303f7efe6272033e5e7b363658e0df9,10085.26307221,10085263072210000000000,tge_full,transfer terverifikasi
0x3a0a12fcfe4b02b28dc911944c911727c3960ad5,9929.91621326,9929916213260000000000,tge_full,transfer terverifikasi
0x69cd3515c8759b0573b03ad96fc075c730c13169,9670.78585857,9670785858570000000000,tge_full,transfer terverifikasi
0x53dbd6fe48f6e0071b54a6225866b02bef00982e,9467.21228490,9467212284900000000000,tge_full,transfer terverifikasi
0xcbd03d6198a1fd243b5f5f199df5127b8bf1f788,9407.97135660,9407971356600000000000,tge_full,transfer terverifikasi
0x21bd5039f74430b3b858fbceb6bbd2fa94ace437,9215.57280413,9215572804130000000000,tge_full,transfer terverifikasi
0x055d52677f3f054de78d0ee7bf7715543133ee2b,8817.00000000,8817000000000000000000,tge_full,transfer terverifikasi
0xd0b12d9c889e2039b5d00c6890dae4e66b312745,8305.52655388,8305526553880000000000,tge_full,transfer terverifikasi
0x2d6a074a747954bae126839fc32ee03cf8b1972a,8228.08655969,8228086559690000000000,tge_full,transfer terverifikasi
0x1be5f4a246549222769124858d4a8824e2bf7db9,7986.43862252,7986438622520000000000,tge_full,transfer terverifikasi
0xa3078e67bded5ada936da42181b0b18281a27e23,7983.74284543,7983742845430000000000,tge_full,transfer terverifikasi
0x863a09d5601067f86379fb8d98140a500e1c7381,7843.68294006,7843682940060000000000,tge_full,transfer terverifikasi
0x17c419e2b5fe8cc4e8c3850e9b0c7fb9afeb2841,7703.03937517,7703039375170000000000,tge_full,transfer terverifikasi
0x4445ab6a3e55f5ad624ed52f2eba4af5368f8144,7212.50592287,7212505922870000000000,tge_full,transfer terverifikasi
0x7d97ef167aab027b9a2773e73804337acc6f9981,6415.54889120,6415548891200000000000,tge_full,transfer terverifikasi
0xfb28a8c61bc9cd6a4538047b8f8a39b162100b4f,6192.58251635,6192582516350000000000,tge_full,transfer terverifikasi
0x948890dd4bd4c89141e1ae69cddd0870d58a8bf0,6058.23290755,6058232907550000000000,tge_full,transfer terverifikasi
0x7fcd13bf7da1d9f992357e570c986268f4646757,5582.08628995,5582086289950000000000,tge_full,transfer terverifikasi
0x3fea18f8ef8b0a4360d00424102a37214d2fc2e9,5580.67844778,5580678447780000000000,tge_full,transfer terverifikasi
0xd07939b0634f25bfccafc12ce551da6dee994fa8,5318.52965371,5318529653710000000000,tge_full,transfer terverifikasi
0xdff9f2bb43d7884023dc98232eec8b96813088e1,5008.32902827,5008329028270000000000,tge_full,transfer terverifikasi
0xb030050650c4018c62857d94c16344745664f3ab,4910.13746666,4910137466660000000000,tge_full,transfer terverifikasi
0x1c777e424a3a47312dfd6a7a339236f8e6bf3807,4778.28738792,4778287387920000000000,tge_full,transfer terverifikasi
0xa12061b1a61516e006dc2110a160f0da3a038927,4608.70749847,4608707498470000000000,tge_full,transfer terverifikasi
0xf566cc046df859eca20c42e90d8a59d13488e2db,4608.70749847,4608707498470000000000,tge_full,transfer terverifikasi
0x93a1addbd0217a541694d817adfa12ac15f7aa79,4607.79515685,4607795156850000000000,tge_full,transfer terverifikasi
0x8199225b9568697d212742bf4d6b26a0c8a22625,4596.65919973,4596659199730000000000,tge_full,transfer terverifikasi
0x44afca0f5495de82d549f645475ff08603c02266,4147.00734715,4147007347150000000000,tge_full,transfer terverifikasi
